uniqID,strain,cmpd,dose,time,rep,value,peptides
g0260,mutant,drugB,1.25,0,1,1561.1334,
g0260,mutant,drugB,1.25,0,2,1545.0428,
g0260,mutant,drugB,1.25,0,3,1294.0974,
g0260,mutant,drugB,2.5,0,1,1586.7891,
g0260,mutant,drugB,2.5,0,2,1447.9088,
g0260,mutant,drugB,2.5,0,3,1454.1663,
g0260,mutant,drugB,5,0,1,1602.0145,
g0260,mutant,drugB,5,0,2,1624.8762,
g0260,mutant,drugB,5,0,3,1653.0624,
g0260,mutant,drugB,10,0,1,1366.5531,
g0260,mutant,drugB,10,0,2,1466.4864,
g0260,mutant,drugB,10,0,3,1554.8013,
g0260,mutant,drugB,20,0,1,1535.6517,
g0260,mutant,drugB,20,0,2,1325.982,
g0260,mutant,drugB,20,0,3,1647.2918,
g0260,mutant,drugB,40,0,1,1409.0859,
g0260,mutant,drugB,40,0,2,1494.4688,
g0260,mutant,drugB,40,0,3,1748.8629,
g0260,mutant,drugB,80,0,1,1208.936,
g0260,mutant,drugB,80,0,2,1533.7834,
g0260,mutant,drugB,80,0,3,1283.0837,
g0260,mutant,DMSO,0,0,1,1722.7354,
g0260,mutant,DMSO,0,0,2,1657.9681,
g0260,mutant,DMSO,0,0,3,1387.0588,
g0260,mutant,drugA,1.25,2,1,1761.0875,
g0260,mutant,drugA,1.25,2,2,1578.2309,
g0260,mutant,drugA,1.25,2,3,1530.912,
g0260,mutant,drugA,2.5,2,1,1744.9074,
g0260,mutant,drugA,2.5,2,2,1435.2791,
g0260,mutant,drugA,2.5,2,3,1542.3471,
g0260,mutant,drugA,5,2,1,1584.2556,
g0260,mutant,drugA,5,2,2,1384.6682,
g0260,mutant,drugA,5,2,3,1418.9657,
g0260,mutant,drugA,10,2,1,1384.8835,
g0260,mutant,drugA,10,2,2,1904.9302,
g0260,mutant,drugA,10,2,3,1578.9521,
g0260,mutant,drugA,20,2,1,1655.5832,
g0260,mutant,drugA,20,2,3,1620.2314,
g0260,mutant,drugA,40,2,1,1625.9911,
g0260,mutant,drugA,40,2,2,1592.8011,
g0260,mutant,drugA,40,2,3,1595.596,
g0260,mutant,drugA,80,2,1,1430.4554,
g0260,mutant,drugA,80,2,2,2090.1601,
g0260,mutant,drugA,80,2,3,1643.5439,
g0260,mutant,drugB,1.25,2,1,1315.9483,
g0260,mutant,drugB,1.25,2,2,1489.4211,
g0260,mutant,drugB,2.5,2,1,1444.2729,
g0260,mutant,drugB,2.5,2,2,1410.9066,
g0260,mutant,drugB,2.5,2,3,1268.1501,
g0260,mutant,drugB,5,2,1,1388.13,
g0260,mutant,drugB,5,2,2,1316.0603,
g0260,mutant,drugB,5,2,3,1559.7872,
g0260,mutant,drugB,10,2,1,1577.4995,
g0260,mutant,drugB,10,2,2,1432.1637,
g0260,mutant,drugB,10,2,3,1534.7641,
g0260,mutant,drugB,20,2,1,1362.6101,
g0260,mutant,drugB,20,2,2,1681.9372,
g0260,mutant,drugB,20,2,3,1439.7426,
g0260,mutant,drugB,40,2,1,1483.6453,
g0260,mutant,drugB,40,2,2,1695.1882,
g0260,mutant,drugB,40,2,3,1458.5332,
g0260,mutant,drugB,80,2,1,1472.2215,
g0260,mutant,drugB,80,2,2,1642.8608,
g0260,mutant,drugB,80,2,3,1501.6057,
g0260,mutant,DMSO,0,2,1,1351.6786,
g0260,mutant,DMSO,0,2,2,1604.127,
g0260,mutant,DMSO,0,2,3,1468.3029,
g0260,mutant,drugA,1.25,4,1,1437.903,
g0260,mutant,drugA,1.25,4,2,1451.4559,
g0260,mutant,drugA,1.25,4,3,1500.1232,
g0260,mutant,drugA,2.5,4,1,1533.1307,
g0260,mutant,drugA,2.5,4,2,1388.149,
g0260,mutant,drugA,2.5,4,3,1364.4326,
g0260,mutant,drugA,5,4,1,1585.7982,
g0260,mutant,drugA,5,4,2,1846.6035,
g0260,mutant,drugA,5,4,3,1294.6116,
g0260,mutant,drugA,10,4,1,1584.0109,
g0260,mutant,drugA,10,4,2,1369.2559,
g0260,mutant,drugA,10,4,3,1503.8499,
g0260,mutant,drugA,20,4,1,1537.5256,
g0260,mutant,drugA,20,4,2,1615.3081,
g0260,mutant,drugA,20,4,3,1666.9138,
g0260,mutant,drugA,40,4,1,2128.9172,
g0260,mutant,drugA,40,4,2,1955.6759,
g0260,mutant,drugA,40,4,3,1807.6762,
g0260,mutant,drugA,80,4,1,1628.2962,
g0260,mutant,drugA,80,4,2,1620.8417,
g0260,mutant,drugA,80,4,3,1669.2807,
g0260,mutant,drugB,1.25,4,1,1340.4891,
g0260,mutant,drugB,1.25,4,2,1261.5452,
g0260,mutant,drugB,1.25,4,3,1576.226,
g0260,mutant,drugB,2.5,4,1,1360.7824,
g0260,mutant,drugB,2.5,4,2,1824.0033,
g0260,mutant,drugB,2.5,4,3,1242.1486,
g0260,mutant,drugB,5,4,1,1620.1653,
g0260,mutant,drugB,5,4,2,1417.1719,
g0260,mutant,drugB,5,4,3,1441.2389,
g0260,mutant,drugB,10,4,1,1525.1632,
g0260,mutant,drugB,10,4,2,1477.6114,
g0260,mutant,drugB,10,4,3,1394.1411,
g0260,mutant,drugB,20,4,1,2212.427,
g0260,mutant,drugB,20,4,2,1274.7292,
g0260,mutant,drugB,20,4,3,1438.4789,
g0260,mutant,drugB,40,4,1,1470.3453,
g0260,mutant,drugB,40,4,2,1244.5024,
g0260,mutant,drugB,40,4,3,1507.5449,
g0260,mutant,drugB,80,4,1,1339.235,
g0260,mutant,drugB,80,4,2,1458.4288,
g0260,mutant,drugB,80,4,3,1331.226,
g0260,mutant,DMSO,0,4,1,1390.0557,
g0260,mutant,DMSO,0,4,2,1559.7247,
g0260,mutant,DMSO,0,4,3,1743.6161,
g0260,mutant,drugA,1.25,8,1,1729.8559,
g0260,mutant,drugA,1.25,8,2,1390.7048,
g0260,mutant,drugA,1.25,8,3,1610.3834,
g0260,mutant,drugA,2.5,8,1,1672.3829,
g0260,mutant,drugA,2.5,8,2,1423.0987,
g0260,mutant,drugA,2.5,8,3,1397.0475,
g0260,mutant,drugA,5,8,1,1535.4068,
g0260,mutant,drugA,5,8,2,1890.4053,
g0260,mutant,drugA,5,8,3,1623.5666,
g0260,mutant,drugA,10,8,1,1582.0671,
g0260,mutant,drugA,10,8,2,1750.099,
g0260,mutant,drugA,10,8,3,1683.2703,
g0260,mutant,drugA,20,8,1,1631.3113,
g0260,mutant,drugA,20,8,2,1965.8103,
g0260,mutant,drugA,20,8,3,1508.354,
g0260,mutant,drugA,40,8,1,1708.579,
g0260,mutant,drugA,40,8,2,1772.1613,
g0260,mutant,drugA,40,8,3,1512.0607,
g0260,mutant,drugA,80,8,1,1963.005,
g0260,mutant,drugA,80,8,2,2222.8945,
g0260,mutant,drugA,80,8,3,2425.1689,
g0260,mutant,drugB,1.25,8,1,1894.2327,
g0260,mutant,drugB,1.25,8,2,1478.2887,
g0260,mutant,drugB,1.25,8,3,1418.2894,
g0260,mutant,drugB,2.5,8,1,1534.1658,
g0260,mutant,drugB,2.5,8,2,1559.3832,
g0260,mutant,drugB,2.5,8,3,1481.4448,
g0260,mutant,drugB,5,8,1,1255.5007,
g0260,mutant,drugB,5,8,2,1273.1859,
g0260,mutant,drugB,5,8,3,1309.0938,
g0260,mutant,drugB,10,8,1,1384.05,
g0260,mutant,drugB,10,8,2,1365.3865,
g0260,mutant,drugB,10,8,3,1476.4683,
g0260,mutant,drugB,20,8,1,1592.9726,
g0260,mutant,drugB,20,8,2,1433.9178,
g0260,mutant,drugB,20,8,3,1403.7128,
g0260,mutant,drugB,40,8,1,1509.7911,
g0260,mutant,drugB,40,8,2,1369.5014,
g0260,mutant,drugB,40,8,3,1422.329,
g0260,mutant,drugB,80,8,1,1577.704,
g0260,mutant,drugB,80,8,2,1545.8946,
g0260,mutant,drugB,80,8,3,1437.8508,
g0260,mutant,DMSO,0,8,1,1475.8036,
g0260,mutant,DMSO,0,8,2,1491.723,
g0260,mutant,DMSO,0,8,3,1550.7379,
g0260,mutant,drugA,1.25,16,1,1559.4132,
g0260,mutant,drugA,1.25,16,2,1566.4788,
g0260,mutant,drugA,1.25,16,3,1668.5372,
g0260,mutant,drugA,2.5,16,1,1747.8854,
g0260,mutant,drugA,2.5,16,2,1833.2092,
g0260,mutant,drugA,2.5,16,3,1670.6171,
g0260,mutant,drugA,5,16,1,1747.9282,
g0260,mutant,drugA,5,16,2,1392.8776,
g0260,mutant,drugA,5,16,3,1695.0138,
g0260,mutant,drugA,10,16,1,1742.0329,
g0260,mutant,drugA,10,16,2,1821.7423,
g0260,mutant,drugA,10,16,3,2069.2654,
g0260,mutant,drugA,20,16,1,1818.2338,
g0260,mutant,drugA,20,16,2,2206.8873,
g0260,mutant,drugA,20,16,3,1714.6943,
g0260,mutant,drugA,40,16,1,2509.6928,
g0260,mutant,drugA,40,16,2,2049.7674,
g0260,mutant,drugA,40,16,3,1924.2053,
g0260,mutant,drugA,80,16,1,4498.9731,
g0260,mutant,drugA,80,16,2,3989.2935,
g0260,mutant,drugA,80,16,3,4007.1086,
g0260,mutant,drugB,1.25,16,1,1746.9094,
g0260,mutant,drugB,1.25,16,2,1766.2348,
g0260,mutant,drugB,1.25,16,3,1587.5329,
g0260,mutant,drugB,2.5,16,1,1760.4586,
g0260,mutant,drugB,2.5,16,2,1321.5515,
g0260,mutant,drugB,2.5,16,3,1349.4543,
g0260,mutant,drugB,5,16,1,1423.2425,
g0260,mutant,drugB,5,16,2,1409.8049,
g0260,mutant,drugB,5,16,3,1273.8029,
g0260,mutant,drugB,10,16,1,1459.4628,
g0260,mutant,drugB,10,16,2,1820.6324,
g0260,mutant,drugB,10,16,3,1601.2794,
g0260,mutant,drugB,20,16,1,1630.0693,
g0260,mutant,drugB,20,16,2,1684.9369,
g0260,mutant,drugB,20,16,3,1474.8263,
g0260,mutant,drugB,40,16,1,1356.3088,
g0260,mutant,drugB,40,16,2,1661.5155,
g0260,mutant,drugB,40,16,3,1599.4497,
g0260,mutant,drugB,80,16,1,1155.9893,
g0260,mutant,drugB,80,16,2,1410.3615,
g0260,mutant,drugB,80,16,3,1713.471,
g0260,mutant,DMSO,0,16,1,1419.761,
g0260,mutant,DMSO,0,16,2,1488.4181,
g0260,mutant,DMSO,0,16,3,1449.4537,
g0260,mutant,drugA,1.25,24,1,1391.9729,
g0260,mutant,drugA,1.25,24,2,1523.6868,
g0260,mutant,drugA,2.5,24,2,1415.5799,
g0260,mutant,drugA,2.5,24,3,1656.5545,
g0260,mutant,drugA,5,24,1,1920.9796,
g0260,mutant,drugA,5,24,2,1871.7208,
g0260,mutant,drugA,5,24,3,1633.1608,
g0260,mutant,drugA,10,24,1,1780.7965,
g0260,mutant,drugA,10,24,2,1793.4727,
g0260,mutant,drugA,10,24,3,1725.4652,
g0260,mutant,drugA,20,24,1,2135.0656,
g0260,mutant,drugA,20,24,2,2176.8381,
g0260,mutant,drugA,20,24,3,2101.0148,
g0260,mutant,drugA,40,24,1,3789.1533,
g0260,mutant,drugA,40,24,2,3162.4918,
g0260,mutant,drugA,40,24,3,2728.2864,
g0260,mutant,drugA,80,24,1,5342.8599,
g0260,mutant,drugA,80,24,2,5669.202,
g0260,mutant,drugA,80,24,3,5022.3228,
g0260,mutant,drugB,1.25,24,1,1585.4501,
g0260,mutant,drugB,1.25,24,2,1480.2112,
g0260,mutant,drugB,1.25,24,3,1513.082,
g0260,mutant,drugB,2.5,24,1,1460.2389,
g0260,mutant,drugB,2.5,24,2,1515.9197,
g0260,mutant,drugB,2.5,24,3,1398.7188,
g0260,mutant,drugB,5,24,1,1404.8583,
g0260,mutant,drugB,5,24,2,1476.5818,
g0260,mutant,drugB,5,24,3,1523.0841,
g0260,mutant,drugB,10,24,1,1593.424,
g0260,mutant,drugB,10,24,2,1455.3802,
g0260,mutant,drugB,10,24,3,1516.0282,
g0260,mutant,drugB,20,24,1,1352.4413,
g0260,mutant,drugB,20,24,2,1634.5244,
g0260,mutant,drugB,20,24,3,1388.5892,
g0260,mutant,drugB,40,24,1,1470.4896,
g0260,mutant,drugB,40,24,2,1516.4695,
g0260,mutant,drugB,40,24,3,1191.5855,
g0260,mutant,drugB,80,24,2,1404.0197,
g0260,mutant,drugB,80,24,3,1741.5586,
g0260,mutant,DMSO,0,24,1,1561.3855,
g0260,mutant,DMSO,0,24,2,1659.7056,
g0260,mutant,DMSO,0,24,3,1824.4517,
g0261,WT,drugA,1.25,0,1,2068.4527,
g0261,WT,drugA,1.25,0,2,2229.9885,
g0261,WT,drugA,1.25,0,3,2139.9737,
g0261,WT,drugA,2.5,0,1,2501.7415,
g0261,WT,drugA,2.5,0,2,1889.8055,
g0261,WT,drugA,2.5,0,3,1904.0836,
g0261,WT,drugA,5,0,1,1972.4787,
g0261,WT,drugA,5,0,2,2073.1911,
g0261,WT,drugA,5,0,3,1893.3072,
g0261,WT,drugA,10,0,2,2284.8397,
g0261,WT,drugA,10,0,3,1791.3068,
g0261,WT,drugA,20,0,1,1609.8351,
g0261,WT,drugA,20,0,2,2291.0049,
g0261,WT,drugA,20,0,3,2086.4187,
g0261,WT,drugA,40,0,1,2117.4565,
g0261,WT,drugA,40,0,2,1899.9404,
g0261,WT,drugA,40,0,3,1988.3788,
g0261,WT,drugA,80,0,1,2351.0931,
g0261,WT,drugA,80,0,2,1865.9616,
g0261,WT,drugA,80,0,3,1855.3562,
g0261,WT,drugB,1.25,0,1,1742.3897,
g0261,WT,drugB,1.25,0,2,2077.4225,
g0261,WT,drugB,1.25,0,3,1795.8819,
g0261,WT,drugB,2.5,0,1,1902.5031,
g0261,WT,drugB,2.5,0,2,1935.6535,
g0261,WT,drugB,2.5,0,3,2096.2654,
g0261,WT,drugB,5,0,1,2140.5001,
g0261,WT,drugB,5,0,2,1770.303,
g0261,WT,drugB,5,0,3,1967.7652,
g0261,WT,drugB,10,0,1,2436.5779,
g0261,WT,drugB,10,0,2,2285.0289,
g0261,WT,drugB,10,0,3,1982.5768,
g0261,WT,drugB,20,0,1,2124.0551,
g0261,WT,drugB,20,0,2,1649.8222,
g0261,WT,drugB,20,0,3,2088.2586,
g0261,WT,drugB,40,0,1,2098.3312,
g0261,WT,drugB,40,0,2,1915.8835,
g0261,WT,drugB,40,0,3,1988.7542,
g0261,WT,drugB,80,0,1,2055.1235,
g0261,WT,drugB,80,0,2,2073.7252,
g0261,WT,drugB,80,0,3,2238.209,
g0261,WT,DMSO,0,0,1,2221.9789,
g0261,WT,DMSO,0,0,2,1673.2763,
g0261,WT,DMSO,0,0,3,1828.8925,
g0261,WT,drugA,1.25,2,1,2061.3111,
g0261,WT,drugA,1.25,2,2,1810.0459,
g0261,WT,drugA,1.25,2,3,1852.5882,
g0261,WT,drugA,2.5,2,1,2032.026,
g0261,WT,drugA,2.5,2,2,2497.9605,
g0261,WT,drugA,2.5,2,3,2222.4094,
g0261,WT,drugA,5,2,1,2057.8921,
g0261,WT,drugA,5,2,2,1791.1264,
g0261,WT,drugA,5,2,3,1729.2381,
g0261,WT,drugA,10,2,1,2187.1487,
g0261,WT,drugA,10,2,2,2567.7225,
g0261,WT,drugA,10,2,3,1812.8831,
g0261,WT,drugA,20,2,1,2044.7855,
g0261,WT,drugA,20,2,2,1814.4466,
g0261,WT,drugA,20,2,3,1825.5449,
g0261,WT,drugA,40,2,1,2271.2508,
g0261,WT,drugA,40,2,2,1709.9411,
g0261,WT,drugA,40,2,3,1907.7963,
g0261,WT,drugA,80,2,1,2163.923,
g0261,WT,drugA,80,2,2,1930.2843,
g0261,WT,drugA,80,2,3,2022.3011,
g0261,WT,drugB,1.25,2,1,1909.1367,
g0261,WT,drugB,1.25,2,2,2307.9094,
g0261,WT,drugB,1.25,2,3,1866.5608,
g0261,WT,drugB,2.5,2,1,2140.0294,
g0261,WT,drugB,2.5,2,2,2185.1408,
g0261,WT,drugB,2.5,2,3,1926.7546,
g0261,WT,drugB,5,2,1,1920.7817,
g0261,WT,drugB,5,2,2,2290.1622,
g0261,WT,drugB,5,2,3,1608.4958,
g0261,WT,drugB,10,2,1,2081.6697,
g0261,WT,drugB,10,2,2,2211.7422,
g0261,WT,drugB,10,2,3,1932.5614,
g0261,WT,drugB,20,2,1,1738.2978,
g0261,WT,drugB,20,2,2,2243.2921,
g0261,WT,drugB,20,2,3,1775.8296,
g0261,WT,drugB,40,2,1,1569.1217,
g0261,WT,drugB,40,2,2,1772.1447,
g0261,WT,drugB,40,2,3,2090.3939,
g0261,WT,drugB,80,2,1,1915.4774,
g0261,WT,drugB,80,2,2,2069.9802,
g0261,WT,drugB,80,2,3,1885.0772,
g0261,WT,DMSO,0,2,1,2556.1995,
g0261,WT,DMSO,0,2,2,2413.3349,
g0261,WT,DMSO,0,2,3,1854.7392,
g0261,WT,drugA,1.25,4,1,1932.2562,
g0261,WT,drugA,1.25,4,2,1996.6405,
g0261,WT,drugA,1.25,4,3,1872.3154,
g0261,WT,drugA,2.5,4,1,1834.475,
g0261,WT,drugA,2.5,4,2,1950.1998,
g0261,WT,drugA,2.5,4,3,1857.6615,
g0261,WT,drugA,5,4,1,1661.4234,
g0261,WT,drugA,5,4,2,1726.1068,
g0261,WT,drugA,5,4,3,2211.1238,
g0261,WT,drugA,10,4,1,1796.4124,
g0261,WT,drugA,10,4,2,2155.5901,
g0261,WT,drugA,10,4,3,1915.7683,
g0261,WT,drugA,20,4,1,2073.9141,
g0261,WT,drugA,20,4,2,1996.1152,
g0261,WT,drugA,20,4,3,2076.8718,
g0261,WT,drugA,40,4,1,1867.9252,
g0261,WT,drugA,40,4,2,2096.201,
g0261,WT,drugA,40,4,3,1998.4825,
g0261,WT,drugA,80,4,1,2335.0319,
g0261,WT,drugA,80,4,2,1973.7402,
g0261,WT,drugA,80,4,3,1895.0107,
g0261,WT,drugB,1.25,4,1,2058.6407,
g0261,WT,drugB,1.25,4,2,2094.3199,
g0261,WT,drugB,1.25,4,3,2134.3261,
g0261,WT,drugB,2.5,4,1,1980.1938,
g0261,WT,drugB,2.5,4,2,2564.1145,
g0261,WT,drugB,2.5,4,3,1978.8997,
g0261,WT,drugB,5,4,1,2539.0069,
g0261,WT,drugB,5,4,2,2247.9061,
g0261,WT,drugB,5,4,3,2312.1653,
g0261,WT,drugB,10,4,1,1994.9887,
g0261,WT,drugB,10,4,2,1992.0207,
g0261,WT,drugB,10,4,3,2173.5561,
g0261,WT,drugB,20,4,1,2084.9163,
g0261,WT,drugB,20,4,2,2218.8576,
g0261,WT,drugB,20,4,3,2188.0864,
g0261,WT,drugB,40,4,1,2443.0746,
g0261,WT,drugB,40,4,2,1981.5278,
g0261,WT,drugB,40,4,3,2610.0901,
g0261,WT,drugB,80,4,1,2315.0203,
g0261,WT,drugB,80,4,2,2416.5715,
g0261,WT,drugB,80,4,3,2284.6957,
g0261,WT,DMSO,0,4,1,1868.7916,
g0261,WT,DMSO,0,4,2,1699.3746,
g0261,WT,DMSO,0,4,3,1833.4453,
g0261,WT,drugA,1.25,8,1,2215.8321,
g0261,WT,drugA,1.25,8,2,1810.6988,
g0261,WT,drugA,1.25,8,3,2142.141,
g0261,WT,drugA,2.5,8,1,1990.9135,
g0261,WT,drugA,2.5,8,2,1858.6349,
g0261,WT,drugA,2.5,8,3,2045.0509,
g0261,WT,drugA,5,8,1,1967.6015,
g0261,WT,drugA,5,8,2,2265.7508,
g0261,WT,drugA,5,8,3,2157.8484,
g0261,WT,drugA,10,8,1,2132.592,
g0261,WT,drugA,10,8,2,2242.4831,
g0261,WT,drugA,10,8,3,2054.0948,
g0261,WT,drugA,20,8,1,2061.409,
g0261,WT,drugA,20,8,2,2213.6802,
g0261,WT,drugA,40,8,1,1908.9238,
g0261,WT,drugA,40,8,2,2076.0117,
g0261,WT,drugA,40,8,3,2093.5208,
g0261,WT,drugA,80,8,1,1937.5099,
g0261,WT,drugA,80,8,2,2011.8575,
g0261,WT,drugA,80,8,3,2034.5006,
g0261,WT,drugB,1.25,8,1,1681.1068,
g0261,WT,drugB,1.25,8,2,1684.7808,
g0261,WT,drugB,1.25,8,3,1975.1141,
g0261,WT,drugB,2.5,8,1,1765.4332,
g0261,WT,drugB,2.5,8,2,2241.1652,
g0261,WT,drugB,2.5,8,3,1603.0187,
g0261,WT,drugB,5,8,1,1782.9038,
g0261,WT,drugB,5,8,2,2041.6746,
g0261,WT,drugB,5,8,3,2348.6505,
g0261,WT,drugB,10,8,1,2116.955,
g0261,WT,drugB,10,8,2,2140.8618,
g0261,WT,drugB,20,8,1,2026.4433,
g0261,WT,drugB,20,8,2,1968.631,
g0261,WT,drugB,20,8,3,2004.1016,
g0261,WT,drugB,40,8,1,2285.158,
g0261,WT,drugB,40,8,2,2335.6088,
g0261,WT,drugB,40,8,3,1994.8102,
g0261,WT,drugB,80,8,1,1998.6553,
g0261,WT,drugB,80,8,2,2255.2768,
g0261,WT,drugB,80,8,3,2285.0353,
g0261,WT,DMSO,0,8,1,1899.988,
g0261,WT,DMSO,0,8,2,2040.6433,
g0261,WT,DMSO,0,8,3,1907.0166,
g0261,WT,drugA,1.25,16,1,2016.5488,
g0261,WT,drugA,1.25,16,2,2003.3392,
g0261,WT,drugA,1.25,16,3,1977.993,
g0261,WT,drugA,2.5,16,1,1604.138,
g0261,WT,drugA,2.5,16,2,1980.0055,
g0261,WT,drugA,2.5,16,3,2081.4584,
g0261,WT,drugA,5,16,1,1942.8822,
g0261,WT,drugA,5,16,2,1841.7742,
g0261,WT,drugA,5,16,3,1926.0919,
g0261,WT,drugA,10,16,1,2116.3428,
g0261,WT,drugA,10,16,2,1964.6229,
g0261,WT,drugA,10,16,3,2012.0277,
g0261,WT,drugA,20,16,1,2025.8898,
g0261,WT,drugA,20,16,2,2167.8228,
g0261,WT,drugA,20,16,3,1684.094,
g0261,WT,drugA,40,16,1,1930.0433,
g0261,WT,drugA,40,16,2,2385.9028,
g0261,WT,drugA,40,16,3,2400.5139,
g0261,WT,drugA,80,16,1,1896.5413,
g0261,WT,drugA,80,16,2,2102.6362,
g0261,WT,drugA,80,16,3,2074.606,
g0261,WT,drugB,1.25,16,1,2207.986,
g0261,WT,drugB,1.25,16,2,2418.8167,
g0261,WT,drugB,1.25,16,3,1849.4525,
g0261,WT,drugB,2.5,16,1,1732.2957,
g0261,WT,drugB,2.5,16,2,2059.6204,
g0261,WT,drugB,2.5,16,3,1934.5957,
g0261,WT,drugB,5,16,1,2243.4464,
g0261,WT,drugB,5,16,2,1694.4894,
g0261,WT,drugB,5,16,3,2137.3614,
g0261,WT,drugB,10,16,1,2254.1732,
g0261,WT,drugB,10,16,2,1961.7691,
g0261,WT,drugB,10,16,3,1865.2937,
g0261,WT,drugB,20,16,1,2208.6435,
g0261,WT,drugB,20,16,2,2194.1168,
g0261,WT,drugB,20,16,3,2057.3379,
g0261,WT,drugB,40,16,1,2072.1269,
g0261,WT,drugB,40,16,2,2131.2358,
g0261,WT,drugB,40,16,3,2247.836,
g0261,WT,drugB,80,16,1,2198.0963,
g0261,WT,drugB,80,16,2,2332.1199,
g0261,WT,drugB,80,16,3,1779.0602,
g0261,WT,DMSO,0,16,1,1992.4716,
g0261,WT,DMSO,0,16,2,2009.9202,
g0261,WT,DMSO,0,16,3,2010.8999,
g0261,WT,drugA,1.25,24,1,2047.7866,
g0261,WT,drugA,1.25,24,2,2140.9419,
g0261,WT,drugA,1.25,24,3,1845.8278,
g0261,WT,drugA,2.5,24,1,1851.3748,
g0261,WT,drugA,2.5,24,2,1986.1458,
g0261,WT,drugA,2.5,24,3,2234.3656,
g0261,WT,drugA,5,24,1,2057.4273,
g0261,WT,drugA,5,24,2,2469.7102,
g0261,WT,drugA,5,24,3,1922.3051,
g0261,WT,drugA,10,24,1,2144.7461,
g0261,WT,drugA,10,24,2,2314.4663,
g0261,WT,drugA,10,24,3,1618.2951,
g0261,WT,drugA,20,24,1,2279.8964,
g0261,WT,drugA,20,24,2,1765.5613,
g0261,WT,drugA,20,24,3,2131.3594,
g0261,WT,drugA,40,24,1,2047.5971,
g0261,WT,drugA,40,24,2,1995.0608,
g0261,WT,drugA,40,24,3,1848.3782,
g0261,WT,drugA,80,24,1,2194.5555,
g0261,WT,drugA,80,24,2,1726.7809,
g0261,WT,drugA,80,24,3,1911.4344,
g0261,WT,drugB,1.25,24,1,2217.0133,
g0261,WT,drugB,1.25,24,2,2293.8068,
g0261,WT,drugB,1.25,24,3,2496.2412,
g0261,WT,drugB,2.5,24,1,2412.9783,
g0261,WT,drugB,2.5,24,2,1955.8742,
g0261,WT,drugB,2.5,24,3,2168.2274,
g0261,WT,drugB,5,24,1,2167.5594,
g0261,WT,drugB,5,24,2,1955.466,
g0261,WT,drugB,5,24,3,1976.0062,
g0261,WT,drugB,10,24,1,2212.2129,
g0261,WT,drugB,10,24,2,2042.7893,
g0261,WT,drugB,10,24,3,2246.2039,
g0261,WT,drugB,20,24,1,1836.9096,
g0261,WT,drugB,20,24,2,1893.8845,
g0261,WT,drugB,20,24,3,1901.555,
g0261,WT,drugB,40,24,1,2355.9467,
g0261,WT,drugB,40,24,2,2281.4812,
g0261,WT,drugB,40,24,3,2162.1462,
g0261,WT,drugB,80,24,1,2015.2412,
g0261,WT,drugB,80,24,2,1934.3055,
g0261,WT,DMSO,0,24,1,2136.3809,
g0261,WT,DMSO,0,24,2,1958.1205,
g0261,WT,DMSO,0,24,3,2435.1987,
g0261,mutant,drugA,1.25,0,1,2502.8255,
g0261,mutant,drugA,1.25,0,2,1935.3803,
g0261,mutant,drugA,1.25,0,3,2307.9039,
g0261,mutant,drugA,2.5,0,1,1902.4851,
g0261,mutant,drugA,2.5,0,2,1930.0027,
g0261,mutant,drugA,2.5,0,3,2105.0676,
g0261,mutant,drugA,5,0,1,2386.7235,
g0261,mutant,drugA,5,0,2,2146.5778,
g0261,mutant,drugA,5,0,3,1912.9608,
g0261,mutant,drugA,10,0,1,2089.3974,
g0261,mutant,drugA,10,0,2,1682.1829,
g0261,mutant,drugA,10,0,3,1928.4917,
g0261,mutant,drugA,20,0,1,1802.7019,
g0261,mutant,drugA,20,0,2,1938.0526,
g0261,mutant,drugA,20,0,3,2047.2806,
g0261,mutant,drugA,40,0,1,2404.4481,
g0261,mutant,drugA,40,0,2,1988.4413,
g0261,mutant,drugA,40,0,3,2295.5581,
g0261,mutant,drugA,80,0,1,1987.5879,
g0261,mutant,drugA,80,0,2,1811.6025,
g0261,mutant,drugA,80,0,3,2222.8344,
g0261,mutant,drugB,1.25,0,1,1930.9411,
g0261,mutant,drugB,1.25,0,2,2359.4248,
g0261,mutant,drugB,1.25,0,3,1936.2913,
g0261,mutant,drugB,2.5,0,1,2121.8358,
g0261,mutant,drugB,2.5,0,2,2112.7249,
g0261,mutant,drugB,2.5,0,3,1900.5018,
g0261,mutant,drugB,5,0,1,2098.9165,
g0261,mutant,drugB,5,0,2,1977.9915,
g0261,mutant,drugB,5,0,3,2365.6634,
g0261,mutant,drugB,10,0,1,2067.0206,
g0261,mutant,drugB,10,0,2,1871.8421,
g0261,mutant,drugB,10,0,3,2073.515,
g0261,mutant,drugB,20,0,1,1795.1573,
g0261,mutant,drugB,20,0,2,1960.4266,
g0261,mutant,drugB,20,0,3,1880.0637,
g0261,mutant,drugB,40,0,1,2461.3153,
g0261,mutant,drugB,40,0,2,2138.5959,
g0261,mutant,drugB,40,0,3,1841.1635,
g0261,mutant,drugB,80,0,1,1743.2061,
g0261,mutant,drugB,80,0,2,1941.6734,
g0261,mutant,drugB,80,0,3,2315.8421,
g0261,mutant,DMSO,0,0,1,2358.5568,
g0261,mutant,DMSO,0,0,2,1998.9237,
g0261,mutant,DMSO,0,0,3,2144.4202,
g0261,mutant,drugA,1.25,2,1,1799.7582,
g0261,mutant,drugA,1.25,2,2,1985.1331,
